Loyalty#,Income,Months_Enrolled,Total_Flights,Total_DistanceKM,Total_Points_Redeemed,Recency
654748,0.4621878156849802,0.5,0.15134099616858238,0.15828323450306944,0.0,0.12
984713,0.0,0.4722222222222222,0.028735632183908046,0.025953761531193522,0.08360101452549262,0.01
114835,0.19785759294265912,0.5625,0.24329501915708812,0.33500911135571254,0.0,0.0
328936,0.2899250857662956,0.7569444444444444,0.4348659003831417,0.3450631101350003,0.251662561915624,0.0
845864,0.15415929026515038,0.9166666666666666,0.37739463601532564,0.42838365400696454,0.31040366140119857,0.0
645265,0.565967533831428,0.923611111111111,0.2911877394636015,0.4523984853835342,0.05412394327913593,0.0
223587,0.9330172732819236,0.5555555555555556,0.24521072796934865,0.26683195909973284,0.15828360799352056,0.0
158560,0.3739110430981887,0.6944444444444444,0.2950191570881226,0.3122472168936784,0.43514217865860044,0.0
417584,0.3739110430981887,0.8263888888888888,0.3390804597701149,0.36019818262471115,0.17538214589405518,0.0
566033,0.0,0.5347222222222222,0.0,0.0,0.0,1.0
957912,0.800702133405347,0.5138888888888888,0.3620689655172414,0.3592592688214734,0.0,0.0
425854,0.10075914423740512,0.6180555555555556,0.3735632183908046,0.3408308741709202,0.18267519573326282,0.06
174896,0.0,0.5,0.0,0.0,0.0,1.0
695855,0.0,0.9166666666666666,0.29310344827586204,0.36649643056890685,0.12049234973580832,0.0
699511,0.0,0.8125,0.2911877394636015,0.19773501746873084,0.0,0.03
377322,0.4184094978045829,0.6597222222222222,0.48659003831417624,0.4160392180824529,0.5048586661671175,0.01
511053,0.4184094978045829,0.7569444444444444,0.26628352490421453,0.33139841930863473,0.21816338562069895,0.0
890753,0.0,0.548611111111111,0.17624521072796934,0.09005989675294941,0.21233592474439433,0.0
796670,0.21363058981206431,0.8472222222222221,0.450191570881226,0.4618397374827988,0.1714628891937608,0.0
556136,0.0,0.6041666666666666,0.36015325670498083,0.4965200712308454,0.14764064052482043,0.0
513081,0.9077724767705865,0.7013888888888888,0.2624521072796935,0.38459617192057743,0.45451072653175173,0.0
930718,0.21590102119402688,0.7291666666666666,0.41954022988505746,0.47438077252936534,0.1913879200941797,0.0
235872,0.13332533181304448,0.923611111111111,0.37739463601532564,0.26338937077666885,0.23701218201953753,0.0
881142,0.13332533181304448,0.5,0.12068965517241378,0.1493008730588347,0.2401472200642435,0.19
295147,0.9281863554075275,0.5763888888888888,0.2835249042145594,0.39294800096654864,0.4291898305022489,0.01
306110,0.4466948720256849,0.9097222222222221,0.2318007662835249,0.2948135793767521,0.23348411635821348,0.0
295217,0.11623208409597824,0.6527777777777777,0.2528735632183908,0.26627496012795776,0.39621775199222764,0.0
711363,0.0,0.5,0.07854406130268199,0.07824090449365734,0.0,0.01
591731,0.26604054770406377,0.8819444444444444,0.4348659003831417,0.48341113628842086,0.18756049227627272,0.0
326905,0.0,0.5972222222222222,0.33716475095785436,0.2568289269216393,0.10857847053486651,0.02
375511,0.37442114001660315,0.8125,0.46551724137931033,0.5339266878431461,0.35794714696845314,0.02
485283,0.9646132765225394,0.548611111111111,0.13218390804597702,0.19249377667200337,0.0850519108672136,0.0
760158,0.29554615376921617,0.5138888888888888,0.11302681992337164,0.13232383126555236,0.044390081746071106,0.0
797685,0.0,0.5694444444444444,0.24137931034482757,0.24044694171228082,0.08857813995088992,0.0
216467,0.13485562256828798,0.8125,0.29693486590038315,0.3808144118631124,0.1347864335682316,0.0
958839,0.13485562256828798,0.4722222222222222,0.05938697318007662,0.06034713323386719,0.0,0.0
539673,0.24127584241005792,0.7222222222222222,0.2777777777777778,0.2594423756594223,0.14020801078438394,0.1
746226,0.4318520518898591,0.5208333333333333,0.038314176245210725,0.029598877549059183,0.0,0.0
484718,0.6077054640381673,0.986111111111111,0.3333333333333333,0.35634585342713104,0.3786563965244605,0.01
528492,0.38891389363979156,0.7291666666666666,0.37739463601532564,0.43382092019290047,0.2244444811759974,0.01
995091,0.32186115361918766,0.548611111111111,0.10919540229885057,0.12708048678172115,0.07524458622823886,0.0
632793,0.20082815734989648,0.6527777777777777,0.30459770114942525,0.33184430535247805,0.14275534398181053,0.0
912220,0.20082815734989648,0.5,0.0,0.0,0.0,1.0
382197,0.512027285184185,0.5,0.09003831417624521,0.05840150952936791,0.06764115476656181,0.07
705196,0.0,0.8680555555555556,0.5134099616858238,0.37796726261253655,0.2744948952324281,0.0
123094,0.8244266410618017,0.5208333333333333,0.1111111111111111,0.13554438497703492,0.04661234069984628,0.0
821515,0.3949950490593213,0.5069444444444444,0.042145593869731796,0.05386490829023883,0.0,0.01
119488,0.0,0.5694444444444444,0.29885057471264365,0.2573232933910088,0.0,0.0
287750,0.0,0.9722222222222222,0.3946360153256705,0.36895975254519847,0.29363019774431537,0.0
735846,0.866734679589122,0.9722222222222222,0.26628352490421453,0.4303674309457537,0.49374737139824165,0.0
606026,0.3184805112971465,0.7291666666666666,0.47126436781609193,0.417620808295871,0.22971729560268214,0.0
460291,0.32216121063001973,0.7152777777777777,0.3850574712643678,0.4164554612625623,0.0,0.0
743001,0.6509736850001501,0.5763888888888888,0.210727969348659,0.19730041483753466,0.10670883448945896,0.0
869799,0.6509736850001501,0.7569444444444444,0.2260536398467433,0.2225838651597765,0.10589706716915431,0.02
520321,0.25034756603754715,0.5,0.0,0.0,0.0,1.0
170585,0.6939218451505786,0.8888888888888888,0.33524904214559387,0.342196836456209,0.11044259684733082,0.0
188340,0.6939218451505786,0.5833333333333333,0.41570881226053635,0.41526381814045726,0.33482463438330484,0.0
670817,0.6939218451505786,0.611111111111111,0.4118773946360153,0.5225700286359627,0.19918051905357484,0.0
509513,0.0,0.9444444444444444,0.4003831417624521,0.3387362711706225,0.16526260305496326,0.0
779247,0.7528630439783559,0.9652777777777777,0.4789272030651341,0.34112950211750453,0.08024007743011363,0.0
111255,0.24736699972994872,0.923611111111111,0.40804597701149425,0.5048230373627262,0.0,0.0
763061,0.340864764305218,0.8333333333333333,0.1896551724137931,0.24575836916055907,0.14565162693230926,0.04
509108,0.0,0.5,0.05938697318007662,0.028323278187088356,0.0,0.04
428919,0.35951830847861094,0.7291666666666666,0.29693486590038315,0.29455855512649903,0.0,0.0
139863,0.482721717126254,0.7083333333333333,0.28735632183908044,0.3250519778053361,0.2359947180026851,0.0
695755,0.6449025314809814,1.0,0.0,0.0,0.0,1.0
355331,0.0,0.8958333333333333,0.4731800766283525,0.27601292773098507,0.5360915056447214,0.0
578837,0.0,0.9930555555555555,0.27203065134099613,0.44713410402866605,0.25060102003522555,0.01
603248,0.0,0.5,0.0,0.0,0.0,1.0
467182,0.962812934457547,0.8472222222222221,0.4118773946360153,0.33441816652385503,0.2564413369550645,0.02
601407,0.5590762244826517,0.7152777777777777,0.2950191570881226,0.2471103706132506,0.0,0.0
700871,0.5831007891499386,0.6944444444444444,0.38314176245210724,0.26860976594664154,0.0,0.0
203809,0.1716426120962983,0.9791666666666666,0.0,0.0,0.0,1.0
705589,0.0,0.9930555555555555,0.4540229885057471,0.48128057936307816,0.061598814305470616,0.0
354438,0.0,0.46527777777777773,0.07662835249042145,0.07164106431650394,0.045051249699260415,0.01
746060,0.0,0.8333333333333333,0.41954022988505746,0.39493349910387715,0.11557215821749121,0.0
469718,0.5691181324451646,0.9375,0.3620689655172414,0.4735705661280176,0.1679146211783115,0.01
164429,0.3546373811024095,0.9652777777777777,0.39846743295019155,0.4593952530682994,0.450637384272651,0.01
708373,0.3546373811024095,0.5902777777777777,0.3735632183908046,0.41653521012822076,0.0,0.0
225088,0.9032716216081056,0.7152777777777777,0.27586206896551724,0.3648014324961711,0.0,0.0
100214,0.4284514057670958,0.7222222222222222,0.20689655172413793,0.34863995194413683,0.2370764622372087,0.0
459999,0.2946759884378032,0.548611111111111,0.20306513409961685,0.15772566179844785,0.1068704533224608,0.01
553936,0.2946759884378032,0.5,0.0,0.0,0.0,1.0
268128,0.14110681029395586,0.9375,0.39272030651340994,0.36218368076203966,0.279124907482401,0.01
930584,0.0,0.7291666666666666,0.3697318007662835,0.3017362399021824,0.13061189257490025,0.0
327796,0.0,0.5694444444444444,0.1896551724137931,0.24375126041934708,0.05384845663197372,0.0
947467,0.24645682679709147,0.7638888888888888,0.3505747126436781,0.2795905345172502,0.27100539770170673,0.0
743510,0.0,0.6597222222222222,0.2567049808429119,0.23954350372338276,0.06016628374022712,0.0
580324,0.39920584911133117,0.9027777777777777,0.21264367816091953,0.35052590743260387,0.31046059530827874,0.01
845613,0.3060381472479771,0.25,0.022988505747126436,0.030180260166809005,0.10567667785142455,0.0
936088,0.3060381472479771,0.5138888888888888,0.34674329501915707,0.37042822176572215,0.0,0.0
423324,0.5151978875986438,0.5277777777777778,0.06704980842911877,0.03860935190277064,0.0,0.03
101945,0.7407107350396576,0.8680555555555556,0.367816091954023,0.35613491098391453,0.1852188557753939,0.0
713636,0.10098918794570969,0.8055555555555556,0.32567049808429116,0.3999426649642101,0.08216848396024912,0.0
302509,0.12162310839059422,0.5902777777777777,0.23563218390804597,0.19734334917887833,0.0,0.0
789421,0.0,0.6180555555555556,0.28160919540229884,0.48955763189472695,0.0,0.05
914255,0.0,0.5,0.0,0.0,0.0,1.0
242377,0.0,0.5,0.0,0.0,0.0,1.0
404426,0.1417269281163421,0.798611111111111,0.2279693486590038,0.38769968413138145,0.28031868295343726,0.0
260106,0.778677948810274,0.7638888888888888,0.06513409961685823,0.10213075773183901,0.0,0.2
154643,0.0,0.5138888888888888,0.367816091954023,0.33239413266367235,0.09037798604568303,0.0
438023,0.0,0.9375,0.2260536398467433,0.3200050411992776,0.0,0.01
397518,0.6034546563847131,0.5,0.10727969348659003,0.09314074651631807,0.0,0.03
645742,0.6034546563847131,0.5277777777777778,0.0,0.0,0.0,1.0
872932,0.2587091547394005,0.7569444444444444,0.3544061302681992,0.37048922869172946,0.12415632214306573,0.0
407945,0.5904921935167682,0.9444444444444444,0.46551724137931033,0.5223387186766967,0.22955384019203257,0.0
211714,0.1447875096268291,0.736111111111111,0.48659003831417624,0.4700493764049881,0.6268239511764199,0.0
410982,0.29470599413888643,0.5972222222222222,0.3888888888888889,0.3461965193731893,0.3075147247612909,0.0
905213,0.29470599413888643,0.7083333333333333,0.2567049808429119,0.29630509353327544,0.3079224449990909,0.01
147898,0.1983776917614347,0.9722222222222222,0.3620689655172414,0.47080201827740736,0.40432807888468314,0.01
530105,0.0,0.5,0.10727969348659003,0.10206649965303506,0.18575146329324085,0.06
610946,0.3422650303557676,0.611111111111111,0.3697318007662835,0.451389671795169,0.5479466143609353,0.0
383108,0.44545463638091237,0.986111111111111,0.342911877394636,0.307390950836928,0.05006510667761267,0.0
836343,0.44545463638091237,0.5833333333333333,0.33141762452107276,0.23295207829464415,0.15999346178357401,0.01
398535,0.0,0.5,0.0632183908045977,0.05997803176930891,0.11212306539502032,0.0
585357,0.0,0.625,0.4846743295019157,0.4110324427756469,0.32955732968956325,0.02
784804,0.0,0.7222222222222222,0.22030651340996169,0.34526716778405925,0.0,0.0
719633,0.276132465168382,0.611111111111111,0.0,0.0,0.0,1.0
715764,0.0,0.6388888888888888,0.2509578544061303,0.30449264374087587,0.5126090238406145,0.01
753473,0.11906262189816065,0.8958333333333333,0.4559386973180076,0.36652368287911385,0.0,0.0
980856,0.11906262189816065,0.7638888888888888,0.36590038314176243,0.4521008136583607,0.16903860669873333,0.0
271660,0.0,0.75,0.2375478927203065,0.34903965249383984,0.0,0.04
377471,0.0,0.5,0.3735632183908046,0.44085976161973967,0.15943330560101085,0.0
830547,0.2624998749762455,0.25,0.0632183908045977,0.04406746371546141,0.0,0.0
264936,0.0,0.8888888888888888,0.36015325670498083,0.4086165493813296,0.08077268494796058,0.0
436498,0.0,0.6388888888888888,0.0,0.0,0.0,1.0
976513,0.8222962362848941,0.8055555555555556,0.3505747126436781,0.3160498225778984,0.20267001658429618,0.0
828776,0.39628529420589914,0.5763888888888888,0.27586206896551724,0.2343517951957333,0.0,0.0
240362,0.3669897280483292,0.7916666666666666,0.2011494252873563,0.33252676057334657,0.1493504943148739,0.04
137845,0.7727968313979656,0.9027777777777777,0.48275862068965514,0.3994247754481356,0.15043407512704526,0.0
430569,0.7593542773126895,0.625,0.5689655172413792,0.4903407772301498,0.40358242835969743,0.0
317001,0.4087176563547074,0.4722222222222222,0.028735632183908046,0.052042350281306,0.21080238240852467,0.0
625870,0.4087176563547074,0.8888888888888888,0.4233716475095785,0.4418851178385113,0.08200319197195179,0.0
660554,0.4087176563547074,0.5416666666666666,0.15708812260536398,0.2047840904646653,0.29257049244156474,0.0
917630,0.4087176563547074,0.611111111111111,0.2854406130268199,0.19794557742338303,0.0,0.01
670686,0.0,0.4930555555555555,0.2567049808429119,0.3664136217947339,0.0,0.01
717660,0.0,0.7569444444444444,0.22988505747126436,0.3649457263070567,0.0,0.01
450621,0.6174873225912924,0.7569444444444444,0.2164750957854406,0.31036824182151,0.11107070640286065,0.01
939562,0.8687650653624189,0.611111111111111,0.5191570881226053,0.5121385136437018,0.10894211290912063,0.0
135250,0.7679259059221253,0.8888888888888888,0.33141762452107276,0.40654260076350457,0.14969577091265054,0.0
714555,0.4439643532271132,0.8888888888888888,0.4348659003831417,0.4877384206607318,0.2505936737246346,0.0
947868,0.8860683529870675,0.9930555555555555,0.36015325670498083,0.35840507623523016,0.21143416511935,0.0
573661,0.7407107350396576,0.4722222222222222,0.034482758620689655,0.04969578293926971,0.0,0.0
228580,0.3107690461187626,0.9930555555555555,0.30842911877394635,0.38664219887320783,0.5755577227171799,0.0
557500,0.2419259659335274,0.7013888888888888,0.396551724137931,0.4268777009071386,0.3501894429843652,0.0
238233,0.7335893819825767,0.5833333333333333,0.24712643678160917,0.35971643827796385,0.0,0.0
979309,0.4339424490653224,0.923611111111111,0.30842911877394635,0.4019439407548163,0.1598979597458911,0.0
885497,0.0,0.5069444444444444,0.07279693486590037,0.05877797389878913,0.2423547863968367,0.0
833569,0.0,0.548611111111111,0.16475095785440613,0.16431421856295414,0.0670718156957599,0.01
120046,0.3349436392914654,0.5625,0.15134099616858238,0.24564964678615422,0.0839132327256098,0.0
816881,0.3349436392914654,0.4861111111111111,0.396551724137931,0.38738518290937823,0.20748735975433938,0.01
717700,0.41259839369480206,0.7152777777777777,0.4386973180076628,0.4387306390265131,0.18850632976486298,0.0
962278,0.1757533931446975,0.5,0.09386973180076628,0.08733457011010604,0.06769625209599424,0.0
245465,0.11813244516458128,0.7222222222222222,0.4118773946360153,0.3603526123825509,0.3722485771114674,0.0
510372,0.0,0.47916666666666663,0.013409961685823753,0.03359588304608921,0.0,0.0
709920,0.6905312009281764,0.9375,0.3122605363984674,0.4062743806577828,0.1429298188583466,0.0
156031,0.7254478350886668,0.5,0.0,0.0,0.0,1.0
143784,0.6048649243356238,0.9375,0.450191570881226,0.40620658455975905,0.33680630166522496,0.0
602176,0.6048649243356238,0.5902777777777777,0.23563218390804597,0.3121998839338452,0.23582575285909227,0.07
870998,0.6048649243356238,0.6666666666666666,0.446360153256705,0.4714976693537445,0.2686105004490433,0.0
958224,0.6048649243356238,0.6944444444444444,0.38314176245210724,0.2621145363918267,0.11961997535312797,0.0
837628,0.3966753683199808,0.7916666666666666,0.30842911877394635,0.2775693693212999,0.18717664754789337,0.0
395460,0.0,0.861111111111111,0.43103448275862066,0.4160351063303866,0.3058893535430338,0.0
136547,0.8231764035166682,0.9652777777777777,0.2911877394636015,0.24530492896757064,0.0,0.0
780631,0.8231764035166682,0.45138888888888884,0.021072796934865898,0.013957963933049586,0.0,0.0
166712,0.2390854262309839,0.8055555555555556,0.36590038314176243,0.34351603951451115,0.07184691757990491,0.01
217695,0.2390854262309839,0.8819444444444444,0.38314176245210724,0.35881500835402835,0.29656321224776905,0.03
263707,0.2390854262309839,0.8263888888888888,0.15517241379310345,0.2847650310595058,0.1356716639944462,0.03
638368,0.2390854262309839,0.8680555555555556,0.3486590038314176,0.2143797723217697,0.0,0.01
695529,0.2390854262309839,0.9444444444444444,0.38122605363984674,0.3473392039590627,0.28631143581803925,0.01
871203,0.2390854262309839,0.5277777777777778,0.16858237547892718,0.11213321617708609,0.11445551900766038,0.0
915571,0.2390854262309839,0.7291666666666666,0.15517241379310345,0.2152666676802614,0.07585065685199573,0.01
642109,0.8611236134865625,0.8472222222222221,0.4272030651340996,0.4661511485796909,0.1827009078203313,0.01
833701,0.0,0.8472222222222221,0.3946360153256705,0.3648459924139131,0.30620340832079873,0.03
275442,0.7566237585141177,0.6875,0.3486590038314176,0.42196052354652197,0.1761645279719959,0.01
374345,0.7566237585141177,0.7083333333333333,0.4674329501915709,0.42340910336170157,0.4545694970164797,0.0
384825,0.7566237585141177,0.9722222222222222,0.38697318007662834,0.35740611172739584,0.2532291626491531,0.01
559233,0.7566237585141177,0.47916666666666663,0.038314176245210725,0.07115434761842061,0.11298625688946191,0.0
564650,0.7566237585141177,0.8888888888888888,0.3524904214559387,0.42143507988130235,0.4615521652332178,0.0
277649,0.860173432952261,0.9722222222222222,0.3620689655172414,0.40464163259888836,0.4631812096067704,0.0
176885,0.7959812364349227,0.5,0.0,0.0,0.0,1.0
732013,0.7959812364349227,0.7152777777777777,0.39846743295019155,0.4112892838465804,0.29700582746087634,0.0
793318,0.0,0.6805555555555556,0.4022988505747126,0.38921978930808687,0.32766381813473505,0.0
830024,0.0,0.75,0.26053639846743293,0.32450903528829933,0.05590542359745157,0.0
223684,0.5885318210459988,0.47916666666666663,0.011494252873563218,0.02450795475810515,0.0,0.02
723262,0.5885318210459988,0.4583333333333333,0.03065134099616858,0.055827074625144475,0.0,0.0
879892,0.5452435962832939,0.4930555555555555,0.12452107279693486,0.1319327367085463,0.0,0.0
966117,0.5452435962832939,0.9652777777777777,0.27011494252873564,0.34154689276330685,0.40703152118216834,0.01
258358,0.0,0.5,0.09003831417624521,0.03361481623002251,0.0,0.21
265836,0.4481251437773177,0.9027777777777777,0.24521072796934865,0.3133636053907556,0.11043157738144432,0.01
474174,0.2357047839089427,0.625,0.3582375478927203,0.3733238514418242,0.2257007002870571,0.11
474172,0.2603094587971715,0.5138888888888888,0.0,0.0,0.0,1.0
202299,0.25680879367079745,0.5902777777777777,0.32567049808429116,0.4311861477176573,0.08253579948979874,0.0
497467,0.25680879367079745,0.7569444444444444,0.38314176245210724,0.32660698506353475,0.0637292443768584,0.0
971902,0.0,0.5972222222222222,0.0,0.0,0.0,1.0
134279,0.6378611936267892,0.4722222222222222,0.08237547892720307,0.05809236314726508,0.085143739749601,0.0
474757,0.6378611936267892,0.5347222222222222,0.0,0.0,0.0,1.0
635225,0.6378611936267892,0.7569444444444444,0.37739463601532564,0.3283381283055977,0.1805355827736363,0.0
980198,0.6378611936267892,0.5972222222222222,0.1954022988505747,0.2946864019291193,0.1997296557702515,0.01
995693,0.6378611936267892,0.4930555555555555,0.06513409961685823,0.09442303942816431,0.0,0.0
861924,0.0,0.8819444444444444,0.3237547892720306,0.36834184226955713,0.2890699754449569,0.01
639383,0.20600914173693002,0.4583333333333333,0.034482758620689655,0.030894557560656233,0.0,0.0
769731,0.2039787559636331,0.673611111111111,0.27011494252873564,0.31881177250077436,0.2947468369541462,0.0
884530,0.2039787559636331,0.47916666666666663,0.07471264367816091,0.04365915717306145,0.05259958383150502,0.0
207372,0.8450705634070473,0.5277777777777778,0.13218390804597702,0.14350492822171793,0.0,0.0
236300,0.322781328452406,0.5277777777777778,0.0,0.0,0.0,1.0
543553,0.10623018373490964,0.45138888888888884,0.01532567049808429,0.008517064105752734,0.0,0.0
639701,0.10623018373490964,1.0,0.41570881226053635,0.41148282306012085,0.3787684277609731,0.0
998090,0.2668106940318661,0.6458333333333333,0.3065134099616858,0.37323482722848117,0.20842768750998641,0.0
